id_venta;fecha;cliente;producto;categoria;ciudad;cantidad;precio_unitario;valor;canal
1164;1/04/2025;1098;Bolígrafo;Papelería;Bogota;3;5000;15000;Distribuidor
1165;23/12/2025;1250;Escritorio;Oficina;Bogota;1;900000;900000;App
1166;20/11/2025;1072;Cuaderno;Papelería;Bucaramanga;1;18000;18000;Web
1167;9/04/2025;1251;Laptop;Tecnología;Bucaramanga;4;3200000;12800000;Web
1168;2/02/2025;1256;Bolígrafo;Papelería;Bucaramanga;5;5000;25000;App
1169;19/08/2025;1029;Laptop;Tecnología;Bogota;3;3200000;9600000;App
1170;22/01/2025;1268;Escritorio;Oficina;Bogota;4;900000;3600000;Web
1171;14/12/2025;1037;Bolígrafo;Papelería;Medellin;1;5000;5000;Web
1172;14/03/2025;1242;Cuaderno;Papelería;Bucaramanga;5;18000;90000;Tienda
1173;24/01/2025;1008;Mouse;Tecnología;Bucaramanga;2;90000;180000;Web
1174;20/11/2025;1234;Laptop;Tecnología;Cali;5;3200000;16000000;Tienda
1175;29/03/2025;1059;Mochila;Accesorios;Bogota;4;160000;640000;Tienda
1176;1/11/2025;1104;Mochila;Accesorios;Medellin;4;160000;640000;Tienda
1177;22/06/2025;1295;Escritorio;Oficina;Cali;5;900000;4500000;Tienda
1178;12/03/2025;1024;Silla;Oficina;Pereira;5;650000;3250000;Web
1179;30/03/2025;1141;Silla;Oficina;Bogota;2;650000;1300000;Tienda
1180;1/08/2025;1284;Teclado;Tecnología;Bucaramanga;2;180000;360000;App
1181;13/08/2025;1069;Mouse;Tecnología;Cartagena;1;90000;90000;Tienda
1182;20/11/2025;1009;Mochila;Accesorios;Barranquilla;4;160000;640000;Web
1183;11/02/2025;1046;Laptop;Tecnología;Bogota;5;3200000;16000000;Web
1184;26/05/2025;1065;Escritorio;Oficina;Bucaramanga;2;900000;1800000;Distribuidor
1185;15/03/2025;1211;Audífonos;Tecnología;Cartagena;2;220000;440000;Distribuidor
1186;31/03/2025;1093;Mochila;Accesorios;Bucaramanga;4;160000;640000;Tienda
1187;10/11/2025;1179;Monitor;Tecnología;Bucaramanga;4;850000;3400000;App
1188;3/01/2025;1061;Bolígrafo;Papelería;Medellin;5;5000;25000;Web
1189;18/02/2025;1238;Mochila;Accesorios;Cali;2;160000;320000;Web
1190;22/05/2025;1077;Laptop;Tecnología;Medellin;4;3200000;12800000;Tienda
1191;12/09/2025;1028;Teclado;Tecnología;Medellin;3;180000;540000;Tienda
1192;26/05/2025;1172;Mouse;Tecnología;Barranquilla;5;90000;450000;App
1193;21/08/2025;1276;Laptop;Tecnología;Bogota;2;3200000;6400000;Tienda
1194;22/03/2025;1037;Laptop;Tecnología;Barranquilla;2;3200000;6400000;Tienda
1195;16/08/2025;1215;Mochila;Accesorios;Cartagena;2;160000;320000;App
1196;13/12/2025;1167;Silla;Oficina;Medellin;2;650000;1300000;Tienda
1197;20/02/2025;1103;Mouse;Tecnología;Bucaramanga;4;90000;360000;Distribuidor
1198;23/04/2025;1028;Monitor;Tecnología;Barranquilla;4;850000;3400000;Distribuidor
1199;16/03/2025;1092;Mouse;Tecnología;Cartagena;4;90000;360000;Distribuidor
1200;11/07/2025;1184;Teclado;Tecnología;Barranquilla;3;180000;540000;Web
1201;14/04/2025;1292;Silla;Oficina;Medellin;1;650000;650000;Tienda
1202;24/05/2025;1235;Teclado;Tecnología;Bogota;4;180000;720000;Distribuidor
1203;29/03/2025;1081;Silla;Oficina;Medellin;5;650000;3250000;App
1204;29/03/2025;1045;Mochila;Accesorios;Cartagena;4;160000;640000;Web
1205;25/09/2025;1243;Cuaderno;Papelería;Pereira;4;18000;72000;Web
1206;23/05/2025;1127;Laptop;Tecnología;Bucaramanga;2;3200000;6400000;Distribuidor
1207;17/06/2025;1077;Escritorio;Oficina;Cartagena;5;900000;4500000;Web
1208;3/01/2025;1241;Escritorio;Oficina;Bogota;5;900000;4500000;Tienda
1209;18/01/2025;1246;Escritorio;Oficina;Cartagena;1;900000;900000;Distribuidor
1210;20/08/2025;1286;Cuaderno;Papelería;Medellin;1;18000;18000;Tienda
1211;21/12/2025;1184;Escritorio;Oficina;Medellin;3;900000;2700000;Web
1212;3/05/2025;1157;Monitor;Tecnología;Bogota;2;850000;1700000;Distribuidor
1213;27/12/2025;1233;Cuaderno;Papelería;Pereira;4;18000;72000;Tienda
1214;12/03/2025;1238;Escritorio;Oficina;Medellin;1;900000;900000;App
1215;18/11/2025;1272;Monitor;Tecnología;Barranquilla;1;850000;850000;App
1216;1/06/2025;1278;Escritorio;Oficina;Pereira;5;900000;4500000;App
1217;17/04/2025;1029;Monitor;Tecnología;Cartagena;5;850000;4250000;App
1218;12/12/2025;1197;Silla;Oficina;Bogota;3;650000;1950000;Tienda
1219;27/08/2025;1188;Mochila;Accesorios;Bogota;2;160000;320000;App
1220;28/11/2025;1288;Bolígrafo;Papelería;Bucaramanga;2;5000;10000;Tienda
1221;12/03/2025;1245;Silla;Oficina;Medellin;5;650000;3250000;Tienda
1222;26/12/2025;1165;Mouse;Tecnología;Pereira;3;90000;270000;Web
1223;17/05/2025;1142;Bolígrafo;Papelería;Bucaramanga;1;5000;5000;Distribuidor
1224;2/02/2025;1249;Silla;Oficina;Cali;5;650000;3250000;Distribuidor
1225;27/09/2025;1232;Monitor;Tecnología;Barranquilla;5;850000;4250000;App
1226;8/07/2025;1045;Monitor;Tecnología;Medellin;1;850000;850000;Distribuidor
1227;20/07/2025;1056;Teclado;Tecnología;Cali;2;180000;360000;Tienda
1228;22/05/2025;1255;Monitor;Tecnología;Bucaramanga;2;850000;1700000;Web
1229;15/04/2025;1151;Bolígrafo;Papelería;Bucaramanga;4;5000;20000;Tienda
1230;16/12/2025;1178;Bolígrafo;Papelería;Medellin;4;5000;20000;Distribuidor
1231;16/08/2025;1033;Laptop;Tecnología;Cali;1;3200000;3200000;Web
1232;29/04/2025;1211;Bolígrafo;Papelería;Bucaramanga;5;5000;25000;App
1233;25/06/2025;1235;Silla;Oficina;Barranquilla;3;650000;1950000;Distribuidor
1234;18/10/2025;1088;Teclado;Tecnología;Pereira;3;180000;540000;App
1235;27/04/2025;1025;Cuaderno;Papelería;Cali;2;18000;36000;App
1236;30/06/2025;1083;Audífonos;Tecnología;Barranquilla;5;220000;1100000;Web
1237;27/05/2025;1083;Teclado;Tecnología;Medellin;2;180000;360000;Web
1238;1/03/2025;1226;Laptop;Tecnología;Cali;3;3200000;9600000;Web
1239;9/07/2025;1163;Teclado;Tecnología;Medellin;3;180000;540000;Tienda
1240;17/03/2025;1274;Silla;Oficina;Barranquilla;3;650000;1950000;Web
1241;4/03/2025;1075;Laptop;Tecnología;Barranquilla;4;3200000;12800000;Distribuidor
1242;13/06/2025;1152;Teclado;Tecnología;Bogota;4;180000;720000;App
1243;29/05/2025;1290;Mochila;Accesorios;Bucaramanga;4;160000;640000;Web
1244;23/06/2025;1021;Monitor;Tecnología;Bucaramanga;2;850000;1700000;Distribuidor
1245;14/12/2025;1013;Bolígrafo;Papelería;Bogota;4;5000;20000;App
1246;13/11/2025;1048;Mouse;Tecnología;Barranquilla;3;90000;270000;App
1247;29/01/2025;1299;Mochila;Accesorios;Bucaramanga;5;160000;800000;Web
1248;24/04/2025;1043;Audífonos;Tecnología;Medellin;5;220000;1100000;Tienda
1249;17/08/2025;1100;Monitor;Tecnología;Cartagena;4;850000;3400000;Distribuidor
1250;12/06/2025;1185;Mochila;Accesorios;Cartagena;4;160000;640000;Tienda
1251;17/03/2025;1191;Escritorio;Oficina;Cali;1;900000;900000;Distribuidor
1252;26/05/2025;1229;Silla;Oficina;Cali;5;650000;3250000;App
1253;14/02/2025;1213;Mouse;Tecnología;Bucaramanga;4;90000;360000;Distribuidor
1254;28/05/2025;1213;Teclado;Tecnología;Pereira;2;180000;360000;Distribuidor
1255;28/10/2025;1107;Mochila;Accesorios;Bogota;3;160000;480000;Web
1256;1/09/2025;1193;Bolígrafo;Papelería;Cali;1;5000;5000;Tienda
1257;4/01/2025;1213;Escritorio;Oficina;Bucaramanga;2;900000;1800000;App
1258;12/10/2025;1103;Cuaderno;Papelería;Bucaramanga;2;18000;36000;Web
1259;15/07/2025;1022;Audífonos;Tecnología;Cartagena;3;220000;660000;Distribuidor
1260;27/10/2025;1115;Audífonos;Tecnología;Barranquilla;1;220000;220000;Distribuidor
1261;2/01/2025;1242;Teclado;Tecnología;Cali;1;180000;180000;App
1262;1/12/2025;1252;Audífonos;Tecnología;Barranquilla;2;220000;440000;Web
1263;15/01/2025;1253;Monitor;Tecnología;Pereira;1;850000;850000;App
1264;3/11/2025;1290;Silla;Oficina;Cartagena;4;650000;2600000;Distribuidor
1265;13/05/2025;1192;Cuaderno;Papelería;Bucaramanga;5;18000;90000;Tienda
1266;22/10/2025;1084;Laptop;Tecnología;Pereira;5;3200000;16000000;App
1267;30/01/2025;1070;Teclado;Tecnología;Cali;3;180000;540000;Distribuidor
1268;25/03/2025;1215;Laptop;Tecnología;Cali;3;3200000;9600000;App
1269;25/01/2025;1264;Audífonos;Tecnología;Cali;2;220000;440000;Tienda
1270;18/11/2025;1086;Teclado;Tecnología;Pereira;5;180000;900000;Tienda
1271;15/06/2025;1139;Silla;Oficina;Pereira;3;650000;1950000;App
1272;19/02/2025;1074;Bolígrafo;Papelería;Cartagena;1;5000;5000;App
1273;12/03/2025;1249;Bolígrafo;Papelería;Cali;4;5000;20000;App
1274;24/06/2025;1080;Teclado;Tecnología;Bogota;5;180000;900000;Web
1275;24/04/2025;1214;Mouse;Tecnología;Pereira;4;90000;360000;Tienda
1276;9/02/2025;1009;Monitor;Tecnología;Pereira;4;850000;3400000;Web
1277;28/06/2025;1072;Audífonos;Tecnología;Bucaramanga;4;220000;880000;App
1278;2/11/2025;1089;Bolígrafo;Papelería;Pereira;3;5000;15000;App
1279;15/01/2025;1073;Monitor;Tecnología;Medellin;2;850000;1700000;Web
1280;7/06/2025;1041;Teclado;Tecnología;Medellin;4;180000;720000;Web
1281;20/12/2025;1248;Monitor;Tecnología;Bogota;4;850000;3400000;Tienda
1282;22/01/2025;1263;Mouse;Tecnología;Bogota;5;90000;450000;Tienda
1283;31/01/2025;1023;Cuaderno;Papelería;Bogota;1;18000;18000;App
1284;4/06/2025;1064;Laptop;Tecnología;Pereira;5;3200000;16000000;Tienda
1285;16/04/2025;1180;Mochila;Accesorios;Medellin;1;160000;160000;Web
1286;16/02/2025;1297;Teclado;Tecnología;Pereira;3;180000;540000;App
1287;30/06/2025;1259;Teclado;Tecnología;Pereira;5;180000;900000;Web
1288;4/02/2025;1271;Monitor;Tecnología;Pereira;2;850000;1700000;Tienda
1289;9/04/2025;1051;Audífonos;Tecnología;Medellin;2;220000;440000;Tienda
1290;16/09/2025;1226;Cuaderno;Papelería;Cali;1;18000;18000;Web
1291;3/04/2025;1110;Silla;Oficina;Barranquilla;5;650000;3250000;Distribuidor
1292;27/04/2025;1064;Escritorio;Oficina;Bogota;4;900000;3600000;App
1293;26/02/2025;1185;Bolígrafo;Papelería;Medellin;3;5000;15000;Distribuidor
1294;13/10/2025;1253;Laptop;Tecnología;Bogota;1;3200000;3200000;App
1295;17/07/2025;1228;Audífonos;Tecnología;Barranquilla;2;220000;440000;App
1296;11/10/2025;1097;Escritorio;Oficina;Cali;1;900000;900000;Distribuidor
1297;1/09/2025;1252;Silla;Oficina;Medellin;1;650000;650000;Tienda
1298;22/07/2025;1062;Cuaderno;Papelería;Cartagena;2;18000;36000;Tienda
1299;22/07/2025;1087;Escritorio;Oficina;Bucaramanga;1;900000;900000;Tienda
1300;6/07/2025;1207;Mouse;Tecnología;Cali;1;90000;90000;Web
1301;30/04/2025;1143;Escritorio;Oficina;Bucaramanga;5;900000;4500000;Distribuidor
1302;31/10/2025;1183;Audífonos;Tecnología;Pereira;4;220000;880000;Distribuidor
1303;8/12/2025;1262;Mochila;Accesorios;Barranquilla;3;160000;480000;Distribuidor
1304;17/03/2025;1129;Cuaderno;Papelería;Bogota;4;18000;72000;Tienda
1305;12/09/2025;1016;Mouse;Tecnología;Bucaramanga;1;90000;90000;Web
1306;28/01/2025;1092;Monitor;Tecnología;Barranquilla;4;850000;3400000;Tienda
1307;6/11/2025;1050;Silla;Oficina;Medellin;1;650000;650000;App
1308;5/12/2025;1239;Bolígrafo;Papelería;Pereira;2;5000;10000;Distribuidor
1309;31/05/2025;1278;Cuaderno;Papelería;Barranquilla;3;18000;54000;App
1310;4/10/2025;1221;Bolígrafo;Papelería;Bogota;1;5000;5000;Tienda
1311;16/07/2025;1227;Cuaderno;Papelería;Cali;4;18000;72000;Distribuidor
1312;19/01/2025;1085;Laptop;Tecnología;Medellin;4;3200000;12800000;App
1313;9/08/2025;1250;Teclado;Tecnología;Cali;1;180000;180000;Distribuidor
1314;19/10/2025;1244;Cuaderno;Papelería;Bucaramanga;5;18000;90000;Distribuidor
1315;22/03/2025;1135;Bolígrafo;Papelería;Bogota;4;5000;20000;Distribuidor
1316;30/10/2025;1146;Escritorio;Oficina;Cartagena;3;900000;2700000;App
1317;1/02/2025;1066;Laptop;Tecnología;Cartagena;3;3200000;9600000;Tienda
1318;28/06/2025;1195;Mochila;Accesorios;Bogota;1;160000;160000;App
1319;8/08/2025;1180;Silla;Oficina;Cali;1;650000;650000;Distribuidor
1320;5/12/2025;1160;Mouse;Tecnología;Medellin;5;90000;450000;Web
1321;13/02/2025;1059;Monitor;Tecnología;Pereira;3;850000;2550000;App
1322;28/03/2025;1020;Laptop;Tecnología;Cartagena;4;3200000;12800000;App
1323;3/12/2025;1137;Escritorio;Oficina;Cartagena;1;900000;900000;Distribuidor
1324;23/12/2025;1163;Cuaderno;Papelería;Cartagena;4;18000;72000;Tienda
1325;20/10/2025;1251;Escritorio;Oficina;Cali;1;900000;900000;Tienda
